date,close
2012-01-12,50.29999923706055
2012-01-13,50.29999923706055
2012-01-17,50.29999923706055
2012-01-18,50.29999923706055
2012-01-19,51.779998779296875
2012-01-20,51.779998779296875
2012-01-23,51.779998779296875
2012-01-24,51.650001525878906
2012-01-25,51.650001525878906
2012-01-26,51.650001525878906
2012-01-27,51.650001525878906
2012-01-30,51.650001525878906
2012-01-31,51.650001525878906
2012-02-01,52.959999084472656
2012-02-02,52.959999084472656
2012-02-03,53.56999969482422
2012-02-06,53.56999969482422
2012-02-07,53.56999969482422
2012-02-08,53.56999969482422
2012-02-09,53.56999969482422
2012-02-10,53.56999969482422
2012-02-13,53.56999969482422
2012-02-14,53.56999969482422
2012-02-15,53.56999969482422
2012-02-16,53.56999969482422
2012-02-17,53.56999969482422
2012-02-21,55.0
2012-02-22,55.0
2012-02-23,55.0
2012-02-24,55.0
2012-02-27,55.0
2012-02-28,55.0
2012-02-29,55.0
2012-03-01,55.0
2012-03-02,54.47999954223633
2012-03-05,54.47999954223633
2012-03-06,54.47999954223633
2012-03-07,54.47999954223633
2012-03-08,54.06999969482422
2012-03-09,54.27000045776367
2012-03-12,54.27000045776367
2012-03-13,54.27000045776367
2012-03-14,54.7400016784668
2012-03-15,54.7400016784668
2012-03-16,54.7400016784668
2012-03-19,54.7400016784668
2012-03-20,54.7400016784668
2012-03-21,54.7400016784668
2012-03-22,54.7400016784668
2012-03-23,54.7400016784668
2012-03-26,54.7400016784668
2012-03-27,55.66999816894531
2012-03-28,55.09000015258789
2012-03-29,54.77000045776367
2012-03-30,54.97999954223633
2012-04-02,54.97999954223633
2012-04-03,54.97999954223633
2012-04-04,54.97999954223633
2012-04-05,54.25
2012-04-09,53.810001373291016
2012-04-10,52.970001220703125
2012-04-11,53.459999084472656
2012-04-12,54.290000915527344
2012-04-13,54.290000915527344
2012-04-16,53.4900016784668
2012-04-17,54.56999969482422
2012-04-18,54.56999969482422
2012-04-19,54.56999969482422
2012-04-20,54.56999969482422
2012-04-23,54.56999969482422
2012-04-24,54.56999969482422
2012-04-25,54.56999969482422
2012-04-26,54.56999969482422
2012-04-27,55.20000076293945
2012-04-30,55.20000076293945
2012-05-01,55.369998931884766
2012-05-02,54.84000015258789
