date,close
1987-09-10,168.97000122070312
1987-09-11,170.5399932861328
1987-09-14,170.42999267578125
1987-09-15,169.1999969482422
1987-09-16,168.9199981689453
1987-09-17,168.82000732421875
1987-09-18,168.75
1987-09-21,167.39999389648438
1987-09-22,167.55999755859375
1987-09-23,168.64999389648438
1987-09-24,168.72000122070312
1987-09-25,168.85000610351562
1987-09-28,169.52000427246094
1987-09-29,169.05999755859375
1987-09-30,170.80999755859375
1987-10-01,171.39999389648438
1987-10-02,172.0800018310547
1987-10-05,172.5399932861328
1987-10-06,170.2100067138672
1987-10-07,168.8699951171875
1987-10-08,167.05999755859375
1987-10-09,166.1199951171875
1987-10-12,163.86000061035156
1987-10-13,164.13999938964844
1987-10-14,161.7899932861328
1987-10-15,159.66000366210938
1987-10-16,152.74000549316406
1987-10-19,133.60000610351562
1987-10-20,121.38999938964844
1987-10-21,130.64999389648438
1987-10-22,124.56999969482422
1987-10-23,121.58999633789062
1987-10-26,110.33000183105469
1987-10-27,108.51000213623047
1987-10-28,106.08000183105469
1987-10-29,110.80000305175781
1987-10-30,118.26000213623047
1987-11-02,120.20999908447266
1987-11-03,117.72000122070312
1987-11-04,117.19999694824219
1987-11-05,118.94000244140625
1987-11-06,119.33000183105469
1987-11-09,117.62000274658203
1987-11-10,115.55999755859375
1987-11-11,116.26000213623047
1987-11-12,118.3499984741211
1987-11-13,118.30999755859375
1987-11-16,118.2699966430664
1987-11-17,116.30000305175781
1987-11-18,116.69000244140625
1987-11-19,115.11000061035156
1987-11-20,114.44999694824219
1987-11-23,114.47000122070312
1987-11-24,115.58000183105469
1987-11-25,115.97000122070312
1987-11-27,115.61000061035156
1987-11-30,111.69999694824219
1987-12-01,111.2699966430664
1987-12-02,111.11000061035156
1987-12-03,108.94000244140625
1987-12-04,106.5
1987-12-07,106.43000030517578
1987-12-08,107.23999786376953
1987-12-09,108.88999938964844
1987-12-10,108.62000274658203
1987-12-11,109.31999969482422
1987-12-14,112.06999969482422
1987-12-15,114.36000061035156
1987-12-16,116.81999969482422
1987-12-17,116.94000244140625
1987-12-18,119.45999908447266
1987-12-21,119.91999816894531
1987-12-22,119.30999755859375
1987-12-23,120.80000305175781
1987-12-24,121.58999633789062
1987-12-28,119.0
1987-12-29,118.30000305175781
1987-12-30,119.5
1987-12-31,120.41999816894531
1988-01-04,123.5
1988-01-05,126.12999725341797
1988-01-06,127.0
1988-01-07,128.02999877929688
1988-01-08,123.83999633789062
1988-01-11,122.5199966430664
1988-01-12,121.2300033569336
1988-01-13,121.30000305175781
1988-01-14,121.77999877929688
1988-01-15,123.66999816894531
1988-01-18,124.05000305175781
1988-01-19,124.44000244140625
1988-01-20,121.76000213623047
1988-01-21,121.62999725341797
1988-01-22,122.79000091552734
1988-01-25,123.68000030517578
1988-01-26,123.25
1988-01-27,123.37000274658203
1988-01-28,124.30999755859375
1988-01-29,125.23999786376953
1988-02-01,125.72000122070312
1988-02-02,125.94000244140625
1988-02-03,125.37999725341797
1988-02-04,125.51000213623047
1988-02-05,125.7699966430664
1988-02-08,125.26000213623047
1988-02-09,125.5199966430664
1988-02-10,127.16000366210938
1988-02-11,128.02999877929688
1988-02-12,129.2100067138672
1988-02-16,129.89999389648438
1988-02-17,130.22000122070312
1988-02-18,130.57000732421875
1988-02-19,131.22999572753906
1988-02-22,132.3699951171875
1988-02-23,132.52000427246094
1988-02-24,133.4199981689453
1988-02-25,134.00999450683594
1988-02-26,134.1699981689453
1988-02-29,136.10000610351562
1988-03-01,136.25999450683594
1988-03-02,137.36000061035156
1988-03-03,137.75
1988-03-04,138.05999755859375
1988-03-07,139.05999755859375
1988-03-08,140.36000061035156
1988-03-09,141.63999938964844
1988-03-10,140.50999450683594
1988-03-11,140.58999633789062
1988-03-14,140.83999633789062
1988-03-15,140.94000244140625
1988-03-16,141.91000366210938
1988-03-17,142.69000244140625
1988-03-18,142.72000122070312
1988-03-21,141.9600067138672
1988-03-22,142.35000610351562
1988-03-23,143.07000732421875
1988-03-24,141.42999267578125
1988-03-25,140.3800048828125
1988-03-28,139.2100067138672
1988-03-29,140.36000061035156
